tweet,label
"4831C27D :参戦ID
参加者募集！
Lv200 ガレヲン
https://t.co/Xe0teaJLUP",0
今回はも無事に姫路に帰ってきました🚄,0
彼女のLINE冷たくてメンタルブレイクしちゃう,0
しんだLiSAライブ😭😭😭😭♥︎♥︎♥︎♥︎♥︎♥︎,1
リグマ@2どうですか,0
"1 🌸マ ネ の み 賞 金 ル ー ム🌸

🌷2月22日 💝21:30 🎀𝕢𝕦𝕚𝕟𝕥𝕖𝕥

🍧嵐の半島 💒1000円マネのみ

🐷参 加 条 件🐷
追記リプ記入

💖応 募 方 法💖
チーム名￤代表者ID@ありなし￤ランドマークのみ

🎟けつみ リトル 火山✖

#クインテット賞金ルーム #クインテット
#マネのみ #21時半 #21時30 https://t.co/S4hdi2RLD3",1
そう考えると、最新作が延期された事で長期間在庫切れだったトミーバハマやマッシモアルバ等が再生産された事はシリーズでも稀に見る出来事だったのではないでしょうか。,0
やっぱりかげきしょうじょは単行本1巻でガツンと衝撃受けたからこそ一気にハマったんだと思う。ギャップが本当に好きというか良い。。。めちゃくちゃ面白い。。。！,1
藤嶋「楽しんでくれたかな？？」,1
"世界のR.sato、2021開幕致しました！（遅っw

しんさんのご指導により、初バスキャッチ出来ました！！
ようやく私にも春が来ました😭

お互い、普段1人釣行ですが
2人になると釣りよりも会話に集中してしまいます🤔

ブログ→https://t.co/0yOsYUWXJx

#阿武隈川
#バス釣り
#川スモール
#初バス
#福島 https://t.co/qAOH8ndvx6",1
"馬るこ秘密倶楽部 

出演 鈴々舎馬るこ
ゲスト 三遊亭はらしょう
日時  ４月５日(月)
18時15分開場
18時30分開演 

会場 スタジオ サルバベルカント
https://t.co/aeoql72GXb

入場料：3,000円
限定15名
ご予約はメール、DMにて
お名前、枚数をお知らせ下さい
harusakuraharu2020@gmail.com
（事務局）",1
廉くん、しょうって打っても予測変換に漢字出てこないから、むらさきって打ってからようって打ってるの愛おしいな☺️,1
めちゃいい試合だったのに録画し忘れたぇーーーん,0
"-
Nick Jonas の Spaceman の
MV が出てたのでまた推しときます

ホント心地良いのでぜひ聴いてみてー

Nick Jonas - Spaceman (Official Video)
https://t.co/r4Re2UkFYL @YouTubeより
#NickJonas #SpacemanVideo #Spaceman",0
"【告知】
2021/3/20 (土)
ふらんちゃんバースデー！！ Ver.28
#ふらん誕
大親友のバースデーイベントが今週末あります！！
まっけーは今回お手伝いとしてスタッフみたいなことしてます！
ふらんちゃんが一日楽しんでもらえたら嬉しいね😊
みんなお祝いにきてくれよな！！
https://t.co/alWHIyNe7k https://t.co/YqcbiOIQ9g",1
"今日はおしりの日配信ありがとでした🍑✨
午前ラジオ🐔からの夕方まったり配信🧶からの通常お人形配信🧸楽しんでいただけたようで安心しました😊🍓夜の配信ではまさかのガーガーの独唱🐥🐣
楽しいこといっぱいの配信でみんなで盛り上がれて嬉しかったです🥺🌸
これからもよろしくです🎶 https://t.co/UQNsaexlgl",1
何もしてないのにインターネットがこわれた。,1
"全力で楽しんでくれたり喜んでくれたり…一緒に共有してくれる彼氏素敵だなぁすき♡
#ボス恋",1
"休日いかがお過ごしですか？🧐
当店ではご来店いただいた方に一枚刺繍のサンプルをプレゼントしています🎁🎀
緊急事態宣言の延長も発表され、まだ厳しい日は続きますが、マスクにも刺繍をしてますので、オリジナルのマスクで気持ちを明るくしましょう❣️❣️
浅草店、鎌倉店でぜひお待ちしております🌷💗 https://t.co/XTymogrC8x",0
"私中国🇨🇳の大学を日本の高校から受験して合格する💮という。

まあまあ凄いことを成し遂げたつもりだったんですが、学校の合格速報に一切乗らなかったんですよね。

これが地方高校の良くも悪いことで。
その高校で「凄い」の基準が決まってるケースが多いです。

例えば国立&gt;私立！とか。。",0
"電脳女将・千鶴さんのちょっとした裏話(？)もありの #ちかしん 第30回無料版はもうすぐ公開終了でございます！💦
是非お聴きいただき、よろしければ特典ありの会員登録していただければと思います☺️

【無料版】第30回「加隈亜衣と種﨑敦美のちかっぱしんけん！」 https://t.co/8CiYEekWZn",1
"食べた感想としては
1 見た目よりかなり肉盛ってある。
2 濃いめの味付けともやしがベストマッチ
3 700グラムご飯食べてもまだある
4 価格帯的には個人じゃないなら頼まないで焼肉行ったほうがいい
5 ボッチにはやさしい。店員さんとご飯食べに来たって感じる←重要",0
"#クロちゃん 
今からシンセサイザーでピアノの練習するなっしんよ！！ https://t.co/iNAPmkl53y",1
"無料ガチャで新車きたー！
最高！
#荒野行動 https://t.co/ndDyWaGsE6",0
"スクフェスしんちゃんとコラボしてる笑笑笑
でもこれはこれで可愛いな…(๑¯ㅁ¯๑)♡ https://t.co/wk4SKgRseH",1
信頼している幼馴染1人にだけはうつ病のこと言えた。まだ動けるうちに、一旦休職してほしいっていわれた。わかる、わたしも休みたい、怖い、だけど、お金のことや生活のこと、今後のことを考えると休む勇気がない,1
"うつへのオススメは
シングル：JOY TRAIN　
アルバム：Rippin' GHOSTです。
今日1日踊って参りましょう！
#shindanmaker
https://t.co/RXjm09K2Ya",1
おはようございます https://t.co/uE0FRkZZSt,0
しんだ https://t.co/9Iey3oieJO,1
"今日のお昼は恵比寿チャモロで、厚切り牛タンオムライス！
#お昼ごはん #オムライス #恵比寿チャモロ #恵比寿グルメ #恵比寿ランチミックス https://t.co/ZiejuTk3Tx",0
"EEE FINAL 無事開演しております。
最後まで皆さん楽しんでいってください。",1
"オリコン1位おめでとう🎉　

#KingandPrince 
#I_promise",0
"ご近所のドッグトレーナー宅で黒柴の子犬を見せてもらった😍もこふわ💓ここのお客さんで雄の黒柴の飼い主さんが交配犬を探してると聞き、花ちゃん立候補🐕🙋‍♀️次の次のヒートの時に上手くいくといいなぁ💕
https://t.co/J7GDrOviI5 https://t.co/UvF1PDqFaQ",0
"しんたろコメントと少なっ
なんかもめたの？",1
おはようございます😃,0
"Twitterでも仕事でも何でも
自分が楽しんでやってる時は勝手に上手くいくし
無理やり奮い立たせてるときは大体中途半端🙃

14時過ぎても今日は脳みそが覚醒しない。
なんてこった",1
"雷ちゃんとアルマちゃんがお話ししてるのです。
…楽しそうなのでお邪魔しないように避けて行くのです。",0
"【お絵かきしりとりver.2②】

何を描いてるのか
考えながら楽しんでね(・∀・)/
①の続きだよー！

コメントに答えは書かないでね。
ヒントはウェルカム٩(ˊᗜˋ*)و

#お絵かきしりとり
#ピーくんのお絵かきしりとり
↑
初めての人はココから検索して https://t.co/KduOjh5RXl",1
明日のヒプのコラボカフェ雨らしいから痛バおいてこーかな😭😭せっかくつくったけど😭😭,0
今日のあんていかの髪型、好きしか詰まってねぇな？,1
"誰かフォートナイトしませんか？
エンジョイでもなんでもいいです
#フォートナイト募集",0
"ヒュオォォォ
ヒュオォォォ

雨戸越しに、風が鳴っています。
木枯らしのこどもらの声でしょうか。

ヒュオォォォ

ああ。モミジの先端も色づいていました。昼間に見たのです。

ヒュオォォォ

季節が少しづつ変わる音。
やがて木枯らしに続き冬将軍も。

こんな風の吹く「しん」とした夜が好きです。",1
私の美味いほーっすは #タレでがっつり美味いほーっす 食事に合うのは、仲間と飲むなら、#美味いほーっす #ホワイトホース ！@Kirin_Brewery https://t.co/FcKR4S7zmP,0
ぐふふ可愛いでしょうそうでしょう〜スマホに1枚くらいなら貼っても良い出来　自画自賛しちゃう,1
"ロコモコ〜よかった！🦊

#色違いロコン 
#色違い https://t.co/Qd4HmjwyDS",0
"パッションのみなさまは元気ですな！珠美はクールですので！
#珠美伝説",0
しんふぉぎあ味 https://t.co/EqIXyg4lFv,1
おはようございます。,0
可愛すぎんか？ https://t.co/urXAOA2dJn,0
"うつ病や不安障害・パニック障害等の症状を治す為に私が何故、マインドフルネスを始めたのか、に付いてYouTubeに動画を掲載しています。 
内容－マインドフルネスを知ったきっかけ / マインドフルネスのパワー / ボランティア活動の模索 / マインドフルメイトの設立、等々↓

https://t.co/lF1Caz9uOn",1
"仮免許取りました
某みたいに落ちまくるかと思ってた…笑",0
"7AA2A779 :参戦ID
参加者募集！
Lv100 四象瑞神
https://t.co/QUDoe80zf2",0
"ワンダショちゃんねる私の分までまんな楽しんでくださいにゃ…
塾行ってきますにゃ……😭😭😭😭",1
"なかなか落ち着いた時間がとれず、久しぶりになってしまいました🦖💦何度も窒息により絶滅しております🐟💧笑 #4【女性実況】46億年物語に挑戦【初見プレイ】 https://t.co/8rVMiFhEfc @YouTubeより
#レトロゲーム #スーパーファミコン #初心者 #RPG",0
"朝散歩🐾
ぱる地方　今朝は氷点下ということで
今年一番の寒さでした😅💦💦

少し遅めのお散歩🐶🐾🐾
葉っぱ🍁🍀が凍ってたね😅

元気にお散歩楽しんできました😁✨ https://t.co/7uWku9xTHm",1
